fighter,cluster,archetype,current_age,cum_fights,career_win_rate_traj,career_finish_rate,win_rate_l5_vs_career,finish_rate_trend,fights_since_finish,longest_lose_streak_ever
Manuel Rodriguez,1,Veteran Contender,41.0,15,0.6666666666666666,0.5333333333333333,-0.2666666666666666,-0.1333333333333333,3.0,3
Manuel Torres,2,Elite Finisher,29.0,19,0.8421052631578947,0.7894736842105263,-0.042105263157894646,0.010526315789473717,1.0,1
Manvel Gamburyan,4,Active Performer,45.0,18,0.5,0.2222222222222222,-0.09999999999999998,-0.0222222222222222,1.0,3
MarQuel Mederos,2,Elite Finisher,29.0,12,0.9166666666666666,0.5,0.08333333333333337,-0.09999999999999998,2.0,1
Mara Romero Borella,3,Veteran Contender,39.9,22,0.5454545454545454,0.36363636363636365,-0.3454545454545454,-0.36363636363636365,4.0,3
Marc Diakiese,3,Veteran Contender,29.0,26,0.7307692307692307,0.2692307692307692,-0.13076923076923075,-0.2692307692307692,13.0,3
Marc-Andre Barriault,0,Fading Contender,29.0,30,0.5666666666666667,0.4,-0.36666666666666664,-0.2,1.0,5
Marcel Fortuna,1,Veteran Contender,40.6,13,0.6923076923076923,0.46153846153846156,-0.29230769230769227,-0.26153846153846155,2.0,3
Marcelo Golm,2,Elite Finisher,33.7,15,0.6666666666666666,0.6666666666666666,-0.06666666666666665,-0.06666666666666665,1.0,3
Marcelo Guimaraes,4,Active Performer,42.9,11,0.8181818181818182,0.2727272727272727,-0.018181818181818188,-0.0727272727272727,2.0,1
Marcelo Rojo,1,Veteran Contender,37.9,26,0.6538461538461539,0.5769230769230769,-0.25384615384615383,-0.17692307692307685,3.0,3
Marcin Bandel,1,Veteran Contender,36.6,32,0.6875,0.625,-0.08750000000000002,-0.22499999999999998,1.0,2
Marcin Held,4,Active Performer,34.3,41,0.7560975609756098,0.5121951219512195,0.04390243902439028,0.08780487804878045,0.0,3
Marcin Prachnio,0,Fading Contender,29.0,27,0.7037037037037037,0.48148148148148145,-0.3037037037037037,-0.48148148148148145,4.0,3
Marcin Tybura,4,Active Performer,29.0,39,0.717948717948718,0.4358974358974359,-0.11794871794871797,-0.03589743589743588,1.0,2
Marcin Wrzosek,1,Veteran Contender,38.6,20,0.7,0.4,-0.29999999999999993,-0.4,4.0,1
Marcio Alexandre Junior,4,Active Performer,37.0,3,0.0,0.0,0.0,0.0,2.0,3
Marco Beltran,1,Veteran Contender,40.0,29,0.6551724137931034,0.5172413793103449,-0.2551724137931034,-0.5172413793103449,4.0,3
Marco Polo Reyes,1,Veteran Contender,41.5,25,0.64,0.56,-0.24,-0.36000000000000004,2.0,3
Marco Tulio,2,Elite Finisher,29.0,16,0.9375,0.75,0.0625,0.25,0.0,1
Marcos Mariano,4,Active Performer,39.6,13,0.5384615384615384,0.3076923076923077,-0.1384615384615384,0.09230769230769231,2.0,2
Marcos Rogerio De Lima,0,Fading Contender,29.0,32,0.6875,0.5625,-0.08750000000000002,-0.16249999999999998,2.0,2
Marcos Rogerio de Lima,4,Active Performer,29.0,35,0.6571428571428571,0.5142857142857142,0.1428571428571429,-0.11428571428571421,3.0,2
Marcos Vinicius,4,Active Performer,46.4,2,0.5,0.5,0.0,0.0,0.0,1
Marcus Brimage,4,Active Performer,41.1,14,0.5,0.21428571428571427,-0.3,-0.014285714285714263,3.0,4
Marcus Buchecha,0,Fading Contender,29.0,17,0.7647058823529411,0.6470588235294118,-0.16470588235294115,-0.4470588235294118,1.0,2
Marcus Davis,1,Veteran Contender,52.7,34,0.6470588235294118,0.4411764705882353,-0.24705882352941178,-0.4411764705882353,5.0,2
Marcus LeVesseur,1,Veteran Contender,43.8,28,0.7857142857142857,0.6071428571428571,0.014285714285714346,-0.4071428571428571,2.0,1
Marcus McGhee,2,Elite Finisher,29.0,12,0.9166666666666666,0.8333333333333334,0.08333333333333337,-0.033333333333333326,0.0,1
Marek Bujlo,2,Elite Finisher,29.0,6,1.0,1.0,0.0,0.0,0.0,0
Maria Oliveira,0,Fading Contender,29.0,19,0.6842105263157895,0.42105263157894735,-0.08421052631578951,-0.22105263157894733,2.0,2
Marina Rodriguez,0,Fading Contender,29.0,25,0.72,0.32,-0.52,-0.12,1.0,2
Mario Bautista,0,Fading Contender,29.0,20,0.85,0.45,-0.04999999999999993,-0.45,5.0,1
Mario Miranda,1,Veteran Contender,46.8,20,0.7,0.55,-0.29999999999999993,-0.15000000000000002,1.0,2
Mario Pinto,2,Elite Finisher,29.0,12,1.0,0.75,0.0,0.050000000000000044,0.0,0
Marion Reneau,1,Veteran Contender,48.9,17,0.5294117647058824,0.47058823529411764,-0.32941176470588235,-0.27058823529411763,3.0,4
Mariya Agapova,0,Fading Contender,29.0,14,0.7142857142857143,0.5714285714285714,-0.3142857142857143,-0.17142857142857137,1.0,2
Mark Bocek,1,Veteran Contender,44.5,16,0.6875,0.5,-0.08750000000000002,-0.3,3.0,1
Mark Choinski,2,Elite Finisher,29.0,8,1.0,0.75,0.0,0.050000000000000044,1.0,0
Mark De La Rosa,0,Fading Contender,31.7,15,0.7333333333333333,0.4666666666666667,-0.33333333333333326,-0.26666666666666666,3.0,3
Mark Eddiva,1,Veteran Contender,40.2,8,0.75,0.625,-0.15000000000000002,-0.22499999999999998,2.0,2
Mark Godbeer,1,Veteran Contender,42.5,17,0.7647058823529411,0.6470588235294118,-0.16470588235294115,-0.4470588235294118,3.0,1
Mark Holst,1,Veteran Contender,40.7,17,0.7058823529411765,0.6470588235294118,-0.10588235294117654,-0.24705882352941178,3.0,2
Mark Hominick,1,Veteran Contender,43.8,31,0.6451612903225806,0.5161290322580645,-0.2451612903225806,-0.3161290322580645,2.0,3
Mark Hunt,1,Veteran Contender,52.1,28,0.4642857142857143,0.35714285714285715,-0.2642857142857143,-0.15714285714285714,1.0,6
Mark Madsen,0,Fading Contender,29.0,13,0.9230769230769231,0.46153846153846156,-0.12307692307692308,-0.26153846153846155,3.0,1
Mark Munoz,1,Veteran Contender,48.2,19,0.6842105263157895,0.3684210526315789,-0.4842105263157895,-0.3684210526315789,4.0,3
Mark Scanlon,2,Elite Finisher,29.0,10,0.8,0.8,-0.20000000000000007,-0.20000000000000007,0.0,1
